calculated_host_listings_count,availability_365,neighbourhood_n,longitude,room_type_n,price
1.0,0.0,38.0,-73.98011,1.0,150
1.0,16.0,18.0,-73.92716,1.0,140
5.0,281.0,21.0,-73.9132,2.0,28
1.0,140.0,19.0,-73.98322,1.0,299
1.0,0.0,2.0,-73.944,0.0,50
13.0,293.0,29.0,-73.97118,0.0,60
1.0,0.0,21.0,-73.91826,1.0,70
1.0,0.0,64.0,-73.99558,1.0,124
3.0,316.0,2.0,-73.94806,0.0,40
1.0,0.0,12.0,-73.95243,0.0,50
2.0,0.0,3.0,-73.96669,1.0,130
1.0,0.0,12.0,-73.93902,0.0,55
327.0,292.0,43.0,-74.01188,1.0,250
1.0,0.0,11.0,-74.00356,1.0,500
1.0,0.0,13.0,-73.97813,1.0,175
1.0,108.0,112.0,-73.77232,1.0,80
1.0,0.0,141.0,-73.88254,1.0,80
1.0,89.0,126.0,-73.91148,2.0,40
6.0,365.0,21.0,-73.90719,0.0,50
1.0,0.0,22.0,-73.95381,0.0,100
1.0,0.0,6.0,-73.93862,0.0,89
1.0,334.0,103.0,-73.87912,1.0,80
14.0,302.0,1.0,-73.96433,1.0,190
2.0,0.0,30.0,-73.93916,0.0,97
1.0,198.0,71.0,-73.98747,1.0,132
1.0,52.0,22.0,-73.96554,1.0,150
2.0,0.0,111.0,-74.00046,0.0,55
1.0,153.0,37.0,-73.80847,0.0,30
1.0,0.0,19.0,-73.97908,1.0,160
1.0,0.0,12.0,-73.95003,0.0,40
1.0,0.0,30.0,-73.943,1.0,165
1.0,0.0,19.0,-73.98593,1.0,325
2.0,34.0,31.0,-73.90879,0.0,60
2.0,0.0,22.0,-73.96164,1.0,120
2.0,146.0,21.0,-73.92432,0.0,70
1.0,85.0,1.0,-73.97956,1.0,300
1.0,300.0,106.0,-73.7899,1.0,250
1.0,76.0,28.0,-73.95379,0.0,87
33.0,364.0,8.0,-73.96642,1.0,180
1.0,0.0,3.0,-73.96942,1.0,100
2.0,361.0,2.0,-73.94129,0.0,65
2.0,1.0,12.0,-73.93615,2.0,75
1.0,176.0,2.0,-73.95234,0.0,57
2.0,197.0,2.0,-73.94782,1.0,110
1.0,365.0,25.0,-73.9315,0.0,225
1.0,151.0,107.0,-73.73733,1.0,160
3.0,35.0,6.0,-73.92189,0.0,65
3.0,0.0,6.0,-73.94231,0.0,75
7.0,292.0,27.0,-74.00401,0.0,100
3.0,0.0,12.0,-73.96148,1.0,389
1.0,6.0,1.0,-73.96859,0.0,100
10.0,178.0,15.0,-73.91813,0.0,39
232.0,98.0,71.0,-73.98666,1.0,329
5.0,88.0,6.0,-73.93997,1.0,60
1.0,268.0,88.0,-73.84489,0.0,120
1.0,0.0,15.0,-73.93866,0.0,60
1.0,340.0,16.0,-73.97606,0.0,50
8.0,282.0,39.0,-73.9206,0.0,89
1.0,28.0,6.0,-73.92121,1.0,82
34.0,289.0,6.0,-73.95551,0.0,65
2.0,0.0,6.0,-73.94481,0.0,49
1.0,0.0,9.0,-73.99063,1.0,153
1.0,54.0,16.0,-73.98537,1.0,249
1.0,0.0,2.0,-73.94991,0.0,75
1.0,26.0,20.0,-73.95405,1.0,230
1.0,0.0,12.0,-73.94586,0.0,125
5.0,125.0,83.0,-73.86401,0.0,51
1.0,53.0,12.0,-73.96729,1.0,107
1.0,5.0,12.0,-73.96036,1.0,250
2.0,67.0,32.0,-73.99606,1.0,399
1.0,4.0,32.0,-73.99611,1.0,100
3.0,360.0,20.0,-73.94853,0.0,130
2.0,363.0,83.0,-73.89219,1.0,180
1.0,0.0,29.0,-73.97122,0.0,70
2.0,52.0,85.0,-73.76775,1.0,299
2.0,0.0,20.0,-73.95494,0.0,75
1.0,179.0,20.0,-73.96,0.0,200
1.0,180.0,12.0,-73.9641,1.0,140
1.0,59.0,15.0,-73.93253,0.0,26
1.0,359.0,103.0,-73.87748,0.0,60
1.0,117.0,16.0,-73.98258,1.0,185
1.0,0.0,21.0,-73.91447,1.0,195
7.0,339.0,2.0,-73.954,0.0,120
327.0,243.0,43.0,-74.01249,1.0,390
1.0,180.0,141.0,-73.87699,0.0,73
121.0,364.0,43.0,-74.01514,1.0,169
4.0,280.0,28.0,-73.95186,0.0,150
1.0,0.0,26.0,-73.97559,0.0,150
1.0,0.0,9.0,-73.9923,1.0,400
1.0,0.0,53.0,-73.99803,1.0,200
2.0,206.0,33.0,-73.99813,1.0,175
1.0,0.0,21.0,-73.90447,0.0,50
3.0,349.0,2.0,-73.94858,0.0,100
4.0,334.0,23.0,-73.98822,2.0,35
1.0,0.0,19.0,-73.97903,1.0,350
2.0,38.0,12.0,-73.96274,0.0,87
2.0,365.0,4.0,-73.94004,0.0,100
3.0,328.0,31.0,-73.90531,0.0,50
1.0,85.0,8.0,-73.96908,0.0,90
1.0,0.0,2.0,-73.94468,1.0,79
1.0,0.0,56.0,-73.92513,0.0,30
1.0,11.0,22.0,-73.96358,0.0,40
1.0,45.0,28.0,-73.95029,1.0,280
96.0,282.0,68.0,-73.9852,1.0,150
2.0,67.0,3.0,-73.96828,1.0,999
1.0,0.0,21.0,-73.92981,0.0,90
3.0,325.0,2.0,-73.94706,0.0,86
1.0,77.0,28.0,-73.9534,1.0,275
1.0,365.0,31.0,-73.90199,0.0,86
1.0,0.0,21.0,-73.92094,0.0,35
327.0,340.0,43.0,-74.00495,1.0,179
1.0,47.0,4.0,-73.94779,0.0,399
1.0,10.0,4.0,-73.95026,1.0,115
1.0,0.0,12.0,-73.96813,1.0,575
39.0,310.0,19.0,-73.99039,1.0,300
1.0,228.0,28.0,-73.96026,1.0,180
2.0,0.0,30.0,-73.94108,0.0,58
2.0,0.0,8.0,-73.97097,0.0,89
1.0,0.0,12.0,-73.95859,1.0,91
1.0,262.0,43.0,-74.00701,1.0,130
2.0,0.0,52.0,-73.99953,1.0,112
1.0,0.0,15.0,-73.9571,1.0,185
1.0,3.0,60.0,-73.99848,0.0,160
7.0,27.0,20.0,-73.95574,0.0,112
1.0,0.0,8.0,-73.9881,0.0,180
1.0,46.0,54.0,-73.94654,0.0,36
1.0,0.0,12.0,-73.94278,0.0,60
1.0,239.0,1.0,-73.96769,1.0,212
1.0,1.0,12.0,-73.94413,1.0,100
1.0,0.0,7.0,-73.99184,2.0,70
232.0,189.0,43.0,-74.00746,1.0,267
1.0,0.0,162.0,-73.85595,0.0,46
1.0,365.0,7.0,-73.99332,2.0,99
1.0,0.0,12.0,-73.94276,0.0,80
4.0,90.0,30.0,-73.94127,0.0,45
1.0,179.0,6.0,-73.94458,0.0,95
1.0,0.0,22.0,-73.95364,1.0,62
4.0,334.0,21.0,-73.90968,0.0,45
1.0,8.0,45.0,-73.96347,1.0,120
4.0,224.0,2.0,-73.94506,1.0,250
1.0,0.0,28.0,-73.94924,1.0,140
1.0,0.0,16.0,-73.97778,1.0,180
2.0,0.0,6.0,-73.92284,0.0,55
1.0,0.0,48.0,-73.99387,1.0,250
1.0,0.0,8.0,-73.97489,1.0,140
1.0,36.0,12.0,-73.96123,0.0,150
1.0,69.0,149.0,-73.7942,1.0,150
1.0,0.0,21.0,-73.92294,0.0,55
1.0,89.0,2.0,-73.93968,0.0,70
1.0,0.0,6.0,-73.94951,0.0,50
1.0,0.0,68.0,-73.98244,0.0,95
1.0,101.0,56.0,-73.92007,1.0,140
1.0,107.0,12.0,-73.94354,0.0,50
1.0,79.0,120.0,-73.79056,1.0,175
1.0,1.0,6.0,-73.93217,1.0,125
1.0,85.0,56.0,-73.9289,1.0,175
1.0,361.0,25.0,-73.93217,0.0,51
1.0,120.0,2.0,-73.94154,0.0,100
1.0,280.0,14.0,-73.99366,1.0,499
1.0,224.0,28.0,-73.95365,1.0,200
1.0,34.0,21.0,-73.91999,1.0,90
1.0,0.0,37.0,-73.82295,0.0,55
4.0,361.0,159.0,-73.75497,0.0,70
1.0,0.0,56.0,-73.92039,1.0,90
1.0,233.0,2.0,-73.94728,1.0,200
96.0,319.0,14.0,-73.9954,1.0,250
327.0,293.0,43.0,-74.0119,1.0,256
1.0,282.0,6.0,-73.94784,1.0,300
1.0,18.0,10.0,-73.98136,1.0,125
1.0,0.0,21.0,-73.91471,1.0,215
1.0,22.0,2.0,-73.94199,0.0,90
1.0,341.0,15.0,-73.94168,1.0,200
1.0,0.0,15.0,-73.9388,0.0,50
2.0,316.0,54.0,-73.94859,0.0,54
1.0,19.0,19.0,-73.98876,0.0,85
2.0,73.0,30.0,-73.93949,0.0,38
1.0,0.0,13.0,-73.97115,2.0,39
1.0,45.0,38.0,-73.98549,1.0,200
1.0,151.0,27.0,-74.00054,1.0,225
4.0,188.0,22.0,-73.96008,0.0,73
1.0,92.0,25.0,-73.92006,0.0,80
1.0,0.0,45.0,-73.95734,0.0,150
1.0,0.0,21.0,-73.92316,0.0,40
1.0,275.0,33.0,-73.99395,1.0,125
1.0,0.0,8.0,-73.96916,0.0,100
1.0,221.0,26.0,-73.98047,1.0,225
1.0,277.0,14.0,-74.00021,1.0,299
3.0,98.0,39.0,-73.92756,0.0,65
1.0,305.0,11.0,-74.00298,1.0,210
2.0,216.0,2.0,-73.94951,1.0,91
1.0,325.0,56.0,-73.91834,0.0,70
1.0,0.0,10.0,-73.98367,1.0,179
1.0,0.0,6.0,-73.95928,1.0,160
2.0,271.0,26.0,-73.97887,1.0,100
1.0,0.0,45.0,-73.95807,1.0,180
1.0,133.0,21.0,-73.92193,0.0,64
5.0,1.0,43.0,-74.0094,1.0,209
1.0,20.0,77.0,-74.00726,1.0,300
3.0,212.0,7.0,-73.98775,2.0,100
1.0,0.0,22.0,-73.95871,0.0,30
1.0,0.0,19.0,-73.98496,1.0,130
1.0,353.0,15.0,-73.96172,1.0,130
4.0,109.0,6.0,-73.93141,1.0,145
3.0,352.0,14.0,-73.99105,2.0,75
1.0,0.0,12.0,-73.95773,1.0,200
4.0,84.0,28.0,-73.95731,0.0,195
2.0,0.0,71.0,-73.98542,0.0,200
1.0,0.0,19.0,-73.98714,1.0,140
1.0,0.0,2.0,-73.94701,1.0,90
1.0,0.0,4.0,-73.9459,1.0,200
2.0,0.0,20.0,-73.95817,1.0,200
1.0,24.0,12.0,-73.95714,1.0,520
1.0,0.0,7.0,-73.98598,1.0,150
1.0,59.0,35.0,-73.93784,0.0,47
34.0,325.0,8.0,-73.98483,1.0,115
1.0,0.0,40.0,-73.98603,1.0,350
3.0,352.0,44.0,-73.90729,0.0,59
1.0,0.0,52.0,-74.00209,0.0,145
1.0,332.0,28.0,-73.95213,1.0,130
2.0,0.0,6.0,-73.94246,0.0,55
2.0,271.0,4.0,-73.93925,0.0,69
1.0,0.0,3.0,-73.96592,0.0,105
2.0,0.0,56.0,-73.91354,0.0,120
1.0,260.0,7.0,-73.99313,1.0,230
1.0,0.0,15.0,-73.96041,1.0,120
1.0,0.0,8.0,-73.96612,0.0,35
1.0,360.0,114.0,-73.92766,0.0,145
1.0,2.0,193.0,-73.99408,1.0,190
2.0,0.0,0.0,-73.97428,1.0,150
2.0,0.0,12.0,-73.95048,0.0,60
1.0,248.0,5.0,-73.97744,1.0,490
96.0,347.0,43.0,-74.00994,1.0,182
1.0,0.0,6.0,-73.94411,0.0,60
1.0,0.0,1.0,-73.9724,1.0,250
1.0,0.0,79.0,-74.00858,0.0,41
1.0,0.0,19.0,-73.98838,1.0,200
3.0,163.0,61.0,-73.74366,0.0,41
1.0,233.0,12.0,-73.95803,1.0,350
1.0,0.0,56.0,-73.91701,0.0,48
2.0,31.0,2.0,-73.94687,0.0,35
1.0,45.0,13.0,-73.97496,1.0,100
2.0,0.0,81.0,-73.88115,0.0,42
1.0,233.0,19.0,-73.97581,1.0,185
2.0,0.0,6.0,-73.95116,0.0,60
1.0,0.0,19.0,-73.98917,0.0,199
1.0,77.0,56.0,-73.91669,1.0,85
2.0,164.0,18.0,-73.91722,1.0,125
1.0,340.0,1.0,-73.97843,1.0,210
3.0,174.0,46.0,-73.79856,0.0,70
1.0,227.0,23.0,-73.98567,1.0,180
1.0,0.0,14.0,-73.99417,1.0,250
1.0,184.0,6.0,-73.95314,0.0,55
2.0,32.0,7.0,-73.99213,1.0,209
1.0,0.0,15.0,-73.9631,0.0,50
4.0,257.0,9.0,-73.99153,0.0,50
1.0,0.0,8.0,-73.97787,0.0,65
1.0,363.0,1.0,-73.98663,0.0,280
1.0,364.0,26.0,-73.97608,1.0,799
1.0,264.0,22.0,-73.96508,1.0,165
1.0,255.0,14.0,-73.99848,1.0,140
1.0,0.0,56.0,-73.92566,1.0,101
1.0,0.0,12.0,-73.95275,0.0,95
16.0,332.0,28.0,-73.95835,1.0,125
2.0,3.0,100.0,-73.92055,2.0,40
5.0,274.0,1.0,-73.98555,0.0,100
13.0,69.0,20.0,-73.94443,1.0,189
1.0,0.0,21.0,-73.91403,0.0,40
2.0,59.0,79.0,-74.01101,0.0,79
2.0,68.0,79.0,-73.9992,0.0,75
1.0,28.0,7.0,-73.98886,1.0,300
10.0,337.0,144.0,-73.89313,1.0,168
47.0,359.0,7.0,-73.99702,0.0,54
1.0,252.0,171.0,-73.82797,1.0,89
1.0,0.0,12.0,-73.94568,0.0,57
2.0,162.0,15.0,-73.91733,0.0,50
96.0,332.0,43.0,-74.00623,1.0,165
2.0,364.0,14.0,-74.00271,0.0,98
2.0,0.0,14.0,-73.99842,0.0,99
1.0,0.0,29.0,-73.9729,0.0,120
3.0,112.0,8.0,-73.97219,0.0,90
1.0,0.0,19.0,-73.98212,1.0,200
1.0,0.0,50.0,-73.991,1.0,250
1.0,68.0,12.0,-73.94819,0.0,120
9.0,346.0,37.0,-73.82013,0.0,89
2.0,0.0,114.0,-73.92606,1.0,120
1.0,360.0,6.0,-73.95174,1.0,300
1.0,0.0,5.0,-73.97434,1.0,229
1.0,0.0,53.0,-73.9968,0.0,110
1.0,0.0,11.0,-74.00481,1.0,150
1.0,33.0,6.0,-73.94618,1.0,100
2.0,60.0,6.0,-73.92782,1.0,120
1.0,24.0,111.0,-73.99951,1.0,100
1.0,317.0,22.0,-73.96712,0.0,35
1.0,9.0,6.0,-73.95221,0.0,60
1.0,0.0,28.0,-73.95173,1.0,170
1.0,123.0,202.0,-73.7464,1.0,125
1.0,268.0,20.0,-73.95645,1.0,210
1.0,0.0,15.0,-73.95489,0.0,75
1.0,0.0,44.0,-73.90059,0.0,48
3.0,347.0,3.0,-73.96201,0.0,185
2.0,0.0,12.0,-73.9427,0.0,59
1.0,0.0,12.0,-73.94791,1.0,145
1.0,0.0,21.0,-73.93,0.0,75
1.0,0.0,13.0,-73.97167,1.0,149
1.0,201.0,54.0,-73.9472,1.0,90
2.0,156.0,73.0,-73.96221,0.0,65
1.0,58.0,23.0,-73.9867,1.0,341
1.0,0.0,1.0,-73.9657,0.0,99
1.0,134.0,21.0,-73.93816,0.0,70
1.0,0.0,29.0,-73.96497,1.0,100
1.0,55.0,15.0,-73.91841,1.0,125
1.0,347.0,8.0,-73.97364,1.0,230
1.0,5.0,22.0,-73.96126,1.0,90
1.0,49.0,25.0,-73.9289,0.0,65
1.0,0.0,3.0,-73.96094,0.0,60
2.0,5.0,6.0,-73.93217,1.0,350
232.0,365.0,43.0,-74.01446,1.0,233
1.0,80.0,6.0,-73.93806,1.0,125
2.0,106.0,44.0,-73.9047,1.0,170
1.0,0.0,101.0,-74.01753,1.0,425
18.0,355.0,94.0,-73.81447,0.0,135
1.0,0.0,18.0,-73.91943,1.0,145
1.0,0.0,12.0,-73.96155,1.0,225
1.0,0.0,6.0,-73.9566,0.0,68
7.0,328.0,27.0,-74.00408,0.0,100
1.0,356.0,13.0,-73.9742,1.0,160
1.0,0.0,19.0,-73.98327,1.0,150
1.0,0.0,30.0,-73.94249,1.0,70
2.0,237.0,28.0,-73.9615,1.0,399
1.0,27.0,6.0,-73.92896,1.0,107
1.0,157.0,22.0,-73.96714,0.0,35
2.0,5.0,19.0,-73.98273,0.0,90
12.0,179.0,8.0,-73.96483,0.0,97
1.0,0.0,6.0,-73.94499,1.0,89
1.0,0.0,53.0,-73.99756,0.0,100
1.0,5.0,11.0,-74.00038,1.0,215
3.0,292.0,15.0,-73.95444,1.0,115
15.0,319.0,37.0,-73.82329,1.0,115
1.0,0.0,21.0,-73.9255,0.0,52
1.0,0.0,52.0,-73.99999,0.0,110
2.0,360.0,129.0,-73.85982,0.0,55
2.0,319.0,35.0,-73.92552,1.0,89
1.0,0.0,28.0,-73.95055,1.0,140
2.0,191.0,23.0,-73.98782,0.0,125
2.0,0.0,11.0,-74.00551,1.0,220
1.0,0.0,2.0,-73.95248,0.0,75
1.0,365.0,112.0,-73.77723,0.0,75
1.0,0.0,8.0,-73.97585,1.0,200
2.0,365.0,49.0,-73.89367,1.0,250
1.0,0.0,1.0,-73.98775,1.0,150
1.0,348.0,32.0,-73.9963,0.0,240
4.0,22.0,6.0,-73.95548,0.0,75
1.0,0.0,12.0,-73.94423,0.0,50
1.0,165.0,15.0,-73.94896,1.0,125
1.0,342.0,80.0,-73.92015,0.0,85
1.0,258.0,34.0,-73.99655,1.0,195
2.0,312.0,6.0,-73.94101,0.0,125
1.0,89.0,56.0,-73.93359,2.0,100
1.0,99.0,6.0,-73.93642,1.0,189
1.0,20.0,15.0,-73.95235,1.0,200
2.0,32.0,23.0,-73.98914,0.0,120
6.0,175.0,2.0,-73.94349,0.0,45
37.0,32.0,18.0,-73.92199,0.0,27
1.0,15.0,88.0,-73.8555,0.0,39
2.0,0.0,8.0,-73.96459,0.0,85
1.0,22.0,43.0,-74.01235,1.0,350
3.0,363.0,199.0,-74.12004,1.0,130
1.0,0.0,141.0,-73.88278,1.0,58
1.0,0.0,6.0,-73.93839,0.0,70
1.0,237.0,8.0,-73.98127,1.0,250
4.0,354.0,124.0,-73.84727,0.0,40
1.0,48.0,11.0,-74.00207,1.0,220
4.0,355.0,37.0,-73.81957,0.0,75
1.0,0.0,11.0,-74.00475,1.0,145
2.0,0.0,39.0,-73.91802,0.0,33
1.0,3.0,71.0,-73.98662,1.0,400
1.0,0.0,23.0,-73.9889,0.0,60
1.0,0.0,8.0,-73.98207,1.0,90
8.0,362.0,8.0,-73.98192,1.0,900
2.0,365.0,160.0,-73.79417,0.0,48
1.0,0.0,6.0,-73.92643,0.0,65
1.0,200.0,19.0,-73.97792,1.0,549
1.0,0.0,16.0,-73.97987,1.0,240
9.0,365.0,2.0,-73.95197,0.0,69
1.0,342.0,79.0,-74.0125,2.0,30
2.0,103.0,113.0,-73.98416,0.0,130
2.0,364.0,79.0,-74.01175,1.0,90
1.0,0.0,21.0,-73.925,0.0,75
1.0,101.0,7.0,-73.99208,1.0,310
3.0,347.0,7.0,-73.98954,1.0,199
1.0,312.0,21.0,-73.91343,0.0,53
5.0,29.0,157.0,-73.85144,0.0,75
1.0,0.0,20.0,-73.948,1.0,175
52.0,297.0,1.0,-73.97045,1.0,95
1.0,350.0,9.0,-73.99694,1.0,139
1.0,146.0,28.0,-73.94556,0.0,99
2.0,0.0,1.0,-73.96429,0.0,82
1.0,0.0,49.0,-73.91623,1.0,150
1.0,111.0,87.0,-73.8591,1.0,69
1.0,0.0,23.0,-73.98605,1.0,200
327.0,365.0,71.0,-73.98635,1.0,699
1.0,0.0,8.0,-73.98011,1.0,200
1.0,18.0,6.0,-73.94453,1.0,88
1.0,173.0,27.0,-74.00488,1.0,285
1.0,88.0,98.0,-73.92266,0.0,79
4.0,59.0,133.0,-73.87566,0.0,43
103.0,234.0,81.0,-73.87989,0.0,36
1.0,43.0,3.0,-73.96114,0.0,95
1.0,234.0,12.0,-73.95501,1.0,60
1.0,0.0,31.0,-73.90403,0.0,31
9.0,89.0,15.0,-73.93576,1.0,199
3.0,356.0,21.0,-73.92109,1.0,280
6.0,0.0,94.0,-73.80607,0.0,70
5.0,318.0,116.0,-73.8279,0.0,60
1.0,0.0,27.0,-73.99866,1.0,125
1.0,0.0,2.0,-73.95125,1.0,100
1.0,0.0,44.0,-73.89801,1.0,80
1.0,0.0,83.0,-73.88784,1.0,135
1.0,0.0,14.0,-74.00138,0.0,90
327.0,357.0,43.0,-74.01029,1.0,240
3.0,74.0,12.0,-73.9399,0.0,59
1.0,177.0,43.0,-74.00513,0.0,115
1.0,19.0,7.0,-73.99403,0.0,300
1.0,35.0,173.0,-73.81954,0.0,60
1.0,9.0,12.0,-73.94124,1.0,200
1.0,0.0,4.0,-73.9369,0.0,40
1.0,0.0,14.0,-74.00233,1.0,185
2.0,74.0,87.0,-73.86173,1.0,40
1.0,0.0,12.0,-73.94511,0.0,65
1.0,134.0,19.0,-73.98631,1.0,375
1.0,98.0,2.0,-73.95489,0.0,60
5.0,358.0,21.0,-73.91616,1.0,350
1.0,0.0,12.0,-73.94284,1.0,125
1.0,324.0,9.0,-73.99273,1.0,299
1.0,0.0,4.0,-73.93536,0.0,90
3.0,0.0,22.0,-73.96401,0.0,85
1.0,0.0,52.0,-73.99968,1.0,300
3.0,110.0,21.0,-73.92954,0.0,62
103.0,189.0,2.0,-73.94262,0.0,33
1.0,0.0,15.0,-73.91648,1.0,70
7.0,81.0,103.0,-73.86855,1.0,95
1.0,8.0,8.0,-73.96523,0.0,99
1.0,0.0,32.0,-73.99663,1.0,150
1.0,363.0,12.0,-73.96627,0.0,70
1.0,0.0,2.0,-73.93922,0.0,125
1.0,0.0,6.0,-73.95094,1.0,110
1.0,189.0,21.0,-73.91999,0.0,45
1.0,0.0,11.0,-73.99794,1.0,165
1.0,116.0,48.0,-73.99487,1.0,1795
1.0,178.0,22.0,-73.96199,0.0,175
2.0,316.0,37.0,-73.81145,1.0,109
1.0,0.0,15.0,-73.95621,0.0,60
2.0,50.0,162.0,-73.86302,1.0,90
1.0,9.0,50.0,-73.98486,1.0,218
1.0,0.0,26.0,-73.97643,0.0,73
1.0,156.0,12.0,-73.95919,0.0,70
121.0,161.0,14.0,-73.99253,1.0,129
1.0,99.0,3.0,-73.96366,1.0,450
7.0,179.0,124.0,-73.83351,0.0,58
4.0,365.0,6.0,-73.94837,0.0,58
1.0,261.0,141.0,-73.87641,0.0,50
1.0,240.0,13.0,-73.97215,0.0,85
1.0,0.0,23.0,-73.99326,1.0,300
1.0,236.0,3.0,-73.96201,1.0,176
1.0,146.0,4.0,-73.93999,0.0,95
4.0,146.0,114.0,-73.93025,0.0,41
1.0,0.0,6.0,-73.94628,1.0,120
1.0,300.0,29.0,-73.97202,1.0,175
1.0,0.0,12.0,-73.94439,0.0,50
1.0,0.0,45.0,-73.96529,0.0,55
1.0,0.0,39.0,-73.9273,1.0,170
1.0,268.0,28.0,-73.95566,1.0,795
2.0,179.0,20.0,-73.95905,0.0,115
3.0,189.0,6.0,-73.93208,0.0,99
10.0,365.0,4.0,-73.93822,0.0,50
2.0,176.0,22.0,-73.95455,0.0,85
1.0,16.0,8.0,-73.97917,1.0,265
2.0,81.0,24.0,-73.94356,0.0,65
103.0,184.0,2.0,-73.94359,0.0,52
1.0,161.0,46.0,-73.76376,1.0,100
2.0,90.0,56.0,-73.91232,0.0,90
1.0,0.0,2.0,-73.9521,0.0,85
1.0,0.0,11.0,-74.00832,1.0,200
1.0,69.0,17.0,-73.97598,1.0,145
1.0,0.0,71.0,-73.98627,1.0,180
1.0,0.0,88.0,-73.85503,0.0,35
1.0,0.0,1.0,-73.98592,1.0,280
1.0,0.0,3.0,-73.96538,1.0,135
1.0,45.0,64.0,-73.9946,0.0,67
1.0,23.0,6.0,-73.93845,1.0,182
1.0,38.0,75.0,-74.03277,0.0,60
1.0,48.0,68.0,-73.98423,1.0,200
1.0,0.0,2.0,-73.94779,0.0,60
1.0,0.0,8.0,-73.97262,0.0,45
1.0,9.0,15.0,-73.96325,1.0,190
1.0,170.0,16.0,-73.97806,1.0,165
2.0,311.0,2.0,-73.95226,0.0,70
1.0,234.0,28.0,-73.95165,1.0,150
1.0,152.0,4.0,-73.94588,1.0,159
1.0,0.0,19.0,-73.98411,1.0,128
1.0,0.0,19.0,-73.98949,1.0,500
1.0,271.0,44.0,-73.90651,1.0,95
4.0,191.0,19.0,-73.98158,1.0,197
1.0,0.0,15.0,-73.9476,0.0,75
1.0,166.0,49.0,-73.91015,0.0,78
2.0,48.0,56.0,-73.92673,0.0,38
1.0,0.0,3.0,-73.9621,1.0,250
1.0,0.0,6.0,-73.90892,0.0,25
1.0,349.0,100.0,-73.89387,1.0,160
1.0,0.0,50.0,-73.98961,1.0,275
12.0,328.0,1.0,-73.97251,1.0,129
2.0,159.0,108.0,-74.23914,1.0,85
1.0,0.0,19.0,-73.97878,1.0,150
1.0,8.0,14.0,-73.99523,1.0,100
1.0,365.0,3.0,-73.96348,1.0,200
1.0,34.0,42.0,-73.92588,1.0,76
232.0,336.0,8.0,-73.98459,1.0,306
1.0,365.0,7.0,-73.9847,2.0,100
1.0,19.0,29.0,-73.96286,1.0,115
2.0,364.0,8.0,-73.9733,0.0,65
1.0,2.0,23.0,-73.9889,1.0,109
1.0,310.0,12.0,-73.95515,0.0,76
1.0,0.0,15.0,-73.93081,0.0,140
2.0,90.0,37.0,-73.83387,0.0,90
1.0,284.0,63.0,-73.85411,0.0,99
1.0,81.0,30.0,-73.93021,0.0,125
1.0,173.0,12.0,-73.94047,1.0,100
1.0,0.0,2.0,-73.9349,1.0,120
1.0,0.0,3.0,-73.9669,1.0,200
1.0,0.0,12.0,-73.95286,0.0,80
1.0,18.0,43.0,-74.00909,1.0,365
1.0,0.0,29.0,-73.96816,0.0,90
1.0,127.0,4.0,-73.93388,1.0,99
1.0,53.0,16.0,-73.98196,0.0,60
1.0,89.0,173.0,-73.83773,1.0,100
1.0,333.0,121.0,-73.89448,0.0,75
1.0,0.0,2.0,-73.94088,0.0,85
1.0,0.0,23.0,-73.98519,0.0,100
1.0,191.0,30.0,-73.93979,1.0,70
1.0,0.0,43.0,-74.00702,1.0,349
1.0,149.0,70.0,-73.86781,1.0,95
1.0,0.0,1.0,-73.98882,1.0,199
96.0,292.0,28.0,-73.96023,1.0,293
1.0,0.0,21.0,-73.92973,0.0,45
1.0,0.0,25.0,-73.9315,1.0,150
1.0,0.0,52.0,-73.99983,1.0,180
7.0,72.0,4.0,-73.94328,2.0,45
1.0,0.0,8.0,-73.97667,1.0,175
1.0,0.0,56.0,-73.92422,0.0,56
1.0,256.0,14.0,-73.9925,1.0,140
1.0,0.0,2.0,-73.94844,1.0,109
2.0,281.0,21.0,-73.90677,0.0,80
1.0,79.0,14.0,-74.00168,0.0,150
1.0,0.0,39.0,-73.92332,1.0,130
1.0,14.0,14.0,-73.99359,1.0,251
1.0,0.0,14.0,-73.99993,1.0,450
1.0,7.0,7.0,-73.98746,0.0,95
2.0,0.0,52.0,-73.99881,0.0,75
4.0,0.0,17.0,-73.97877,1.0,265
2.0,44.0,21.0,-73.92264,0.0,45
2.0,0.0,28.0,-73.96973,1.0,750
2.0,0.0,12.0,-73.95769,1.0,275
1.0,0.0,39.0,-73.92428,0.0,59
1.0,38.0,15.0,-73.95742,1.0,105
1.0,157.0,23.0,-73.9819,0.0,75
1.0,332.0,28.0,-73.95288,1.0,595
1.0,242.0,75.0,-74.0303,1.0,87
2.0,51.0,21.0,-73.92496,0.0,40
4.0,297.0,19.0,-73.97986,1.0,500
1.0,0.0,44.0,-73.91452,0.0,50
12.0,86.0,45.0,-73.96345,1.0,266
1.0,1.0,12.0,-73.96057,0.0,125
1.0,0.0,2.0,-73.94187,1.0,110
1.0,0.0,15.0,-73.94992,0.0,65
1.0,0.0,28.0,-73.95033,1.0,75
5.0,355.0,25.0,-73.92864,0.0,60
1.0,89.0,87.0,-73.85973,0.0,70
4.0,154.0,44.0,-73.91051,0.0,44
1.0,87.0,11.0,-74.00637,1.0,165
1.0,219.0,4.0,-73.94218,0.0,100
1.0,0.0,6.0,-73.9525,1.0,100
1.0,0.0,27.0,-74.00275,0.0,75
